"","Marital_Status","Income","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","ttlspend","ttlnum","age","child","familymember","Education_Master","Education_PhD","Education_undergraduate"
"1883",2,59292,3294,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,16,52,1,3,0,1,0
"1884",2,45759,3404,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,5,38,2,4,0,1,0
"1885",1,22148,2990,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,4,19,0,1,0,0,0
"1886",2,73395,3016,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,14,15,0,2,1,0,0
"1887",1,29819,3161,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,6,31,1,2,0,0,0
"1888",2,45688,3068,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,12,34,1,3,0,0,0
"1889",2,62820,3327,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,13,48,0,2,0,0,0
"1890",2,60491,3209,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,24,31,1,3,0,1,0
"1891",2,33235,3057,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,6,16,1,3,0,0,0
"1892",2,35701,3380,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,4,43,0,2,0,0,0
"1893",2,31535,3189,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,4,22,1,3,1,0,0
"1894",2,92556,2983,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,21,42,0,2,0,0,1
"1895",1,67384,3509,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,20,32,1,2,0,0,0
"1896",2,80573,3536,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,23,31,0,2,1,0,0
"1897",2,77870,3589,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,15,35,1,3,0,0,0
"1898",1,52278,3433,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,25,39,1,2,0,1,0
"1899",1,57107,3587,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,16,34,1,2,0,0,0
"1900",2,18929,3411,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,5,12,0,2,0,0,0
"1901",1,36038,3307,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,6,21,1,2,0,1,0
"1902",1,20180,3407,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,7,26,0,1,0,0,0
"1903",2,34230,3463,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,3,37,2,4,0,1,0
"1904",1,31878,2920,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,5,25,1,2,0,0,1
"1905",2,70932,3074,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,20,30,1,3,0,0,1
"1906",1,91249,3530,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,22,46,0,1,0,0,0
"1907",1,77598,3184,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,25,59,0,1,1,0,0
"1908",1,80982,3450,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,27,43,2,3,0,0,0
"1909",2,22701,3210,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,4,25,1,3,1,0,0
"1910",2,55212,3496,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,17,33,1,3,0,1,0
"1911",2,70617,3284,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,13,32,0,2,0,0,0
"1912",1,64849,3506,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,18,45,0,1,0,0,0
"1913",2,62694,3290,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,19,37,2,4,1,0,0
"1914",2,61917,3134,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,6,28,2,4,0,1,0
"1915",2,67472,3187,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,13,55,1,3,0,1,0
"1916",2,21059,3086,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,6,20,1,3,1,0,0
"1917",2,29543,3002,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,6,34,2,4,1,0,0
"1918",2,75903,3360,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,21,51,1,3,0,0,0
"1919",2,34984,3574,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,4,27,2,4,0,0,1
"1920",1,54998,3389,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,15,46,1,2,0,1,0
"1921",1,54356,3500,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,21,53,1,2,0,1,0
"1922",2,34242,3011,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,3,43,1,3,1,0,0
"1923",2,25410,3215,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,5,29,1,3,0,0,0
"1924",2,73356,3056,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,21,18,0,2,0,1,0
"1925",2,28320,3444,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,4,52,1,3,0,0,0
"1926",1,23763,3604,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,4,25,1,2,0,0,0
"1927",2,72570,2978,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,22,18,0,2,0,0,0
"1928",2,34529,3566,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,7,26,1,3,1,0,0
"1929",1,70792,3421,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,17,51,0,1,0,0,0
"1930",2,63211,3517,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,18,20,0,2,0,0,0
"1931",2,83891,2922,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,21,28,1,3,1,0,0
"1932",1,36065,3368,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,6,34,2,3,0,0,0
"1933",2,39898,3415,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,7,48,1,3,0,0,0
"1935",2,56939,3197,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,16,26,1,3,0,0,0
"1936",1,80872,2961,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,18,51,0,1,0,0,0
"1937",2,72335,3598,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,22,26,0,2,0,1,0
"1938",1,61798,3131,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,15,38,0,1,0,1,0
"1939",1,76842,2970,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,16,52,0,1,0,1,0
"1940",2,29478,3076,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,4,26,1,3,0,0,0
"1941",1,46998,3528,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,13,46,1,2,0,0,0
"1942",1,96843,3345,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,27,12,0,1,0,0,0
"1943",1,56551,2966,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,7,52,2,3,0,1,0
"1944",2,70053,3274,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,23,37,1,3,1,0,0
"1945",1,71670,3268,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,14,40,0,1,0,1,0
"1946",2,44359,2925,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,6,24,2,4,0,0,0
"1947",1,40887,3332,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,7,50,2,3,0,0,0
"1948",1,48877,3088,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,7,36,1,2,0,0,0
"1949",2,74485,3222,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,25,55,0,2,0,0,0
"1950",2,64474,3163,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,20,30,1,3,0,0,0
"1951",2,77226,3034,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,26,39,1,3,0,0,0
"1952",1,72643,3400,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,20,53,0,1,0,0,0
"1953",2,85738,3070,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,20,24,0,2,1,0,0
"1954",1,55686,3413,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,14,36,1,2,0,0,0
"1955",1,39062,3009,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,4,19,1,2,0,0,0
"1956",2,34600,3457,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,12,31,2,4,0,0,0
"1957",2,40794,3361,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,14,27,1,3,0,0,0
"1958",2,54690,3147,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,9,31,2,4,0,0,1
"1960",2,32632,3609,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,16,39,0,2,0,0,1
"1961",1,38236,3195,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,7,34,2,3,0,1,0
"1962",2,36781,2993,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,5,23,1,3,0,0,0
"1963",1,31385,3484,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,3,18,1,2,1,0,0
"1964",2,24570,3400,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,8,18,1,3,0,0,0
"1965",1,25509,3562,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,6,28,1,2,0,1,0
"1966",2,94642,3050,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,21,51,0,2,0,0,0
"1967",2,58646,3297,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,7,40,1,3,1,0,0
"1968",1,53201,3415,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,14,27,2,3,0,0,0
"1969",2,21994,3465,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,3,45,1,3,0,0,0
"1970",2,57113,3421,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,10,24,2,4,0,0,0
"1971",2,51373,3285,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,11,11,0,2,0,0,0
"1972",2,23477,3164,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,7,16,1,3,0,0,0
"1973",2,58116,2990,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,14,46,1,3,0,0,0
"1974",1,72968,3108,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,18,39,0,1,0,1,0
"1975",2,39791,3371,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,8,31,1,3,1,0,0
"1976",1,91712,3168,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,27,55,0,1,1,0,0
"1977",1,94472,3000,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,15,44,1,2,0,0,0
"1978",2,13672,3351,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,4,42,2,4,0,0,0
"1979",2,96547,2950,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,21,22,0,2,0,0,1
"1980",2,79205,3582,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,15,27,0,2,0,0,0
"1981",2,56559,3464,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,15,27,1,3,0,1,0
"1982",2,32644,3442,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,14,29,1,3,0,1,0
"1983",1,67506,3091,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,11,22,1,2,0,0,1
"1984",1,24206,3391,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,4,32,1,2,0,0,0
"1985",1,28420,3100,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,3,35,1,2,0,1,0
"1986",2,22979,3574,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,7,32,1,3,0,0,0
"1987",1,33279,2930,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,3,36,0,1,0,0,0
"1988",1,46423,3197,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,6,30,2,3,1,0,0
"1989",2,30368,3147,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,5,25,1,3,0,0,0
"1990",2,63684,3493,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,20,32,1,3,0,0,0
"1991",1,41638,3414,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,13,38,1,2,0,0,0
"1992",1,68805,3198,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,11,43,1,2,0,1,0
"1993",2,65814,3032,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,20,36,1,3,0,1,0
"1994",1,71964,3318,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,16,44,0,1,0,0,0
"1995",1,39146,3413,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,8,16,1,2,0,0,0
"1996",2,96876,3240,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,23,25,0,2,0,0,0
"1997",2,34445,3431,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,21,21,0,2,0,0,1
"1998",1,68281,3604,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,24,44,0,1,0,0,0
"1999",2,37284,3370,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,3,27,2,4,0,0,1
"2000",2,36790,3398,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,5,19,0,2,0,0,0
"2001",2,27943,3353,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,5,35,2,4,0,0,0
"2002",1,22263,3004,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,4,51,2,3,0,0,0
"2003",2,30261,3555,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,3,30,3,5,0,0,0
"2004",2,28587,3050,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,6,24,1,3,0,0,0
"2005",2,43815,3363,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,5,20,1,3,1,0,0
"2006",2,48195,3072,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,11,46,2,4,0,0,0
"2007",2,77027,3057,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,17,50,1,3,1,0,0
"2008",2,71322,3411,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,26,37,1,3,0,1,0
"2009",2,32765,3039,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,6,23,1,3,1,0,0
"2010",2,29672,3387,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,3,37,2,4,0,0,0
"2011",1,23272,3168,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,4,49,0,1,0,0,0
"2012",2,49912,3573,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,22,53,1,3,1,0,0
"2013",2,7500,3610,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,6,17,1,3,0,0,1
"2014",1,68117,3389,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,23,55,1,2,0,1,0
"2015",2,67225,3128,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,20,47,1,3,0,0,0
"2016",2,17649,3142,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,6,26,1,3,0,0,0
"2017",2,55914,3339,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,25,27,1,3,0,0,0
"2018",2,40059,3187,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,11,18,1,3,0,0,0
"2019",2,60905,3119,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,13,52,1,3,0,0,0
"2020",2,75330,3546,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,25,25,2,4,0,0,0
"2021",1,60689,3306,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,18,51,1,2,0,0,0
"2022",2,38680,3371,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,5,18,1,3,0,0,0
"2023",2,61416,3419,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,23,20,0,2,0,0,0
"2024",1,49767,3336,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,17,11,0,1,0,0,0
"2025",1,83273,3555,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,19,32,3,4,0,0,0
"2026",2,29009,3125,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,5,21,1,3,0,0,0
"2027",2,45057,3123,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,5,23,1,3,1,0,0
"2028",2,37150,3569,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,13,31,1,3,0,0,0
"2029",1,43020,3124,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,9,32,1,2,0,0,0
"2030",2,53154,2933,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,8,43,1,3,0,0,0
"2031",2,65308,3204,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,27,29,0,2,0,0,0
"2032",1,76467,3594,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,12,32,1,2,0,0,0
"2033",2,81044,3097,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,21,55,0,2,0,0,1
"2034",2,32871,3390,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,4,51,2,4,0,0,0
"2035",1,55801,3193,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,15,27,2,3,0,0,0
"2036",1,76320,2920,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,13,43,1,2,0,0,0
"2037",1,36927,2940,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,6,47,2,3,1,0,0
"2038",2,48794,2916,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,4,49,2,4,0,0,0
"2039",1,23478,3380,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,6,37,0,1,0,0,0
"2040",1,71128,3544,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,24,29,1,2,0,0,0
"2041",1,70179,3256,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,23,26,1,2,0,1,0
"2042",2,59462,3453,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,23,52,1,3,0,0,0
"2043",2,38361,3097,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,7,33,1,3,0,0,0
"2044",2,70038,3160,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,16,20,0,2,0,1,0
"2045",2,42554,3446,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,5,24,2,4,0,0,0
"2046",2,67445,3599,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,27,28,1,3,0,0,0
"2047",1,67046,3452,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,13,51,1,2,0,0,0
"2048",2,42192,3209,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,6,54,0,2,0,0,0
"2049",2,77610,3521,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,15,50,1,3,0,1,0
"2050",2,31761,2998,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,98,7,18,1,3,0,0,0
"2051",2,34350,3166,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,48,4,23,1,3,0,0,0
"2052",2,54591,3241,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,519,16,53,1,3,0,0,0
"2053",2,71866,3099,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,715,19,46,1,3,0,0,0
"2054",2,25293,3200,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,4,33,1,3,0,0,0
"2055",1,42000,3448,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,18,15,0,1,0,1,0
"2056",2,69520,3270,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,20,19,0,2,0,0,0
"2057",1,64713,3055,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,17,32,1,2,0,0,0
"2058",2,27889,3272,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,26,4,25,1,3,1,0,0
"2059",1,22123,3007,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,6,42,0,1,0,0,1
"2060",2,27803,3585,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,176,7,29,1,3,0,0,0
"2061",2,51651,3512,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,433,13,42,1,3,0,0,0
"2062",2,68487,3445,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,29,14,0,2,0,0,0
"2063",2,56796,3411,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,24,33,1,3,0,0,0
"2064",2,87000,3474,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,961,17,10,0,2,0,0,1
"2065",2,79823,3003,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1518,22,43,1,3,0,0,0
"2066",1,30828,3181,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,56,6,22,1,2,0,0,0
"2067",2,34109,3148,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,22,3,31,1,3,1,0,0
"2068",1,53367,3215,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,400,14,28,2,3,1,0,0
"2069",2,22390,3164,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,3,33,0,2,0,0,1
"2070",2,71322,2971,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,12,26,1,3,0,0,0
"2071",1,79244,3470,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,1216,21,9,0,1,0,0,0
"2072",2,49912,3573,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,22,53,1,3,1,0,0
"2073",2,48699,3317,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,4,52,2,4,0,1,0
"2074",2,80144,3185,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,18,27,0,2,0,0,0
"2075",1,54252,3310,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,264,10,46,2,3,0,0,0
"2076",2,81929,3551,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,2053,18,26,1,3,1,0,0
"2077",2,76068,3490,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,1376,9,27,1,3,0,0,0
"2078",2,53204,3014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,45,4,26,2,4,1,0,0
"2079",2,67911,2951,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,24,53,1,3,0,1,0
"2080",2,14796,3563,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,51,4,18,1,3,0,0,1
"2081",2,78128,3043,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,1264,18,28,1,3,0,1,0
"2082",2,14188,3399,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,6,30,0,2,0,0,1
"2083",2,20425,3521,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,5,16,1,3,0,0,1
"2084",2,58646,3297,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,7,40,1,3,1,0,0
"2085",1,72967,3474,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,497,17,32,1,2,0,0,0
"2086",2,48150,3299,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,266,10,53,1,3,1,0,0
"2087",1,82332,3563,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,2006,20,41,0,1,0,0,0
"2088",1,58275,3305,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,615,17,47,2,3,0,0,0
"2089",2,44953,3468,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,1021,23,21,0,2,0,1,0
"2090",2,34587,2957,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,22,4,49,2,4,0,0,0
"2091",2,43018,3153,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,133,6,28,1,3,1,0,0
